id_visitante,pais_origen,edad,genero,destino,region,fecha_visita,dias_estadia,gasto_total,medio_transporte
V0984,Brasil,35,Otro,Parque de la Reserva,Lima,2025-05-24,6,1412.07,Bus
V0985,Estados Unidos,66,Otro,Sacsayhuamán,Cusco,2025-06-23,13,2601.66,Tren
V0986,Perú,40,Otro,Sacsayhuamán,Cusco,2025-08-18,4,2834.4,Tren
V0987,México,73,F,Barranco,Lima,2025-09-28,,,
V0988,España,45,M,Lago Titicaca,Puno,2025-04-04,6,3351.48,
V0989,NA,15,F,Huaca Pucllana,Lima,2025-05-15,3,3794.93,Auto
V0990,Argentina,63,F,Taquile,Puno,2025-05-11,9,4384.15,Auto
V0991,Chile,54,M,Barranco,Lima,2025-06-13,3,2978.33,Mototaxi
V0992,Perú,34,M,Machu Picchu,Cusco,2025-06-30,6,1914.8,NA
V0993,Estados Unidos,23,F,Machu Picchu,Cusco,2025-03-07,5,1434.08,
V0994,Argentina,70,F,Plaza de Armas,Arequipa,2025-06-24,13,2397.84,
V0995,Brasil,51,F,Lago Titicaca,Puno,2025-08-17,6,1778.73,
V0996,NA,65,F,Valle Sagrado,Cusco,2025-01-01,14,2896.55,Avión
V0997,NA,62,Otro,Islas Flotantes Uros,Puno,2025-05-28,6,3853.36,Bus
V0998,España,78,Otro,Lago Titicaca,Puno,2025-05-09,14,4123.92,Bus
V0999,Chile,60,Otro,Sacsayhuamán,Cusco,2025-04-29,14,3141.51,Avión
V1000,México,17,F,Huaca Pucllana,Lima,2025-09-14,13,1561.59,
V1001,México,36,M,Reserva Nacional Pacaya Samiria,Iquitos,2025-05-16,9,3487.7,Mototaxi
V1002,Argentina,58,M,Plaza de Armas,Arequipa,2025-03-26,2,1416.53,Auto
V1003,Perú,55,Otro,Reserva Nacional Pacaya Samiria,Iquitos,2025-08-09,10,4855.39,Tren
V1004,México,18,M,Barranco,Lima,2025-05-11,5,444.49,
V1005,Perú,72,F,Monasterio de Santa Catalina,Arequipa,2025-02-18,13,3327.22,
V1006,Chile,28,Otro,Plaza de Armas,Arequipa,2025-06-11,12,3973.17,Avión
V1007,Estados Unidos,78,M,Monasterio de Santa Catalina,Arequipa,2025-08-23,9,3748.48,Avión
V1008,Perú,34,Otro,Islas Flotantes Uros,Puno,2025-06-02,6,510.13,Avión
V1009,Estados Unidos,38,M,Monasterio de Santa Catalina,Arequipa,2025-07-23,1,2247.56,Auto
V1010,España,53,F,Cañón del Colca,Arequipa,2025-03-07,13,1302.53,
V1011,México,55,M,Machu Picchu,Cusco,2025-06-24,3,1923.44,Mototaxi
V1012,Colombia,80,Otro,Machu Picchu,Cusco,2025-01-01,6,3494.81,Tren
V1013,Chile,32,F,Lago Titicaca,Puno,2025-02-04,3,1661.42,Mototaxi
V1014,Colombia,32,Otro,Islas Flotantes Uros,Puno,2025-04-07,5,1450.86,Auto
V1015,NA,50,F,Parque de la Reserva,Lima,2025-04-20,6,3945.61,
V1016,NA,47,M,Lago Titicaca,Puno,2025-01-28,9,3011.35,
V1017,Argentina,68,M,Monasterio de Santa Catalina,Arequipa,2025-07-17,4,1187.31,Mototaxi
V1018,España,74,M,Parque de la Reserva,Lima,2025-03-15,2,3643.38,NA
V1019,Argentina,71,F,Lago Titicaca,Puno,2025-07-01,9,3050.32,Avión
V1020,Perú,32,Otro,Taquile,Puno,2025-08-09,4,3094.91,Bus
V1021,Brasil,24,Otro,Parque de la Reserva,Lima,2025-08-04,5,1781.98,Tren
V1022,Perú,16,M,Reserva Nacional Pacaya Samiria,Iquitos,2025-09-09,2,662.53,Bus
V1023,Brasil,78,M,Plaza de Armas,Arequipa,2025-04-17,8,276.24,Bus
V1024,NA,41,M,Sacsayhuamán,Cusco,2025-05-06,10,1622.59,Mototaxi
V1025,Perú,50,Otro,Islas Flotantes Uros,Puno,2025-07-08,9,4296.41,Avión
V1026,Colombia,18,Otro,Lago Titicaca,Puno,2025-02-23,9,1254.23,Mototaxi
V1027,Chile,53,F,Malecón Tarapacá,Iquitos,2025-06-19,4,1641.02,Tren
V1028,Chile,67,F,Plaza de Armas,Arequipa,2025-03-22,10,3598.37,Mototaxi
V1029,Argentina,54,F,Reserva Nacional Pacaya Samiria,Iquitos,2025-05-13,14,1731.78,Mototaxi
V1030,España,51,M,Barranco,Lima,2025-04-18,6,365.17,
V1031,Chile,73,F,Barranco,Lima,2025-05-30,1,2020.22,Avión
V1032,Argentina,16,Otro,Islas Flotantes Uros,Puno,2025-01-13,,,Avión
V1033,Estados Unidos,29,Otro,Valle Sagrado,Cusco,2025-08-24,10,4283.7,Avión
V1034,Argentina,56,M,Islas Flotantes Uros,Puno,2025-01-09,8,4823.21,Avión
V1035,España,54,F,Lago Titicaca,Puno,2025-03-14,10,4449.92,Mototaxi
V1036,Brasil,49,F,Lago Titicaca,Puno,2025-04-07,4,4125.85,Auto
V1037,NA,72,Otro,Lago Titicaca,Puno,2025-02-21,13,850.95,Mototaxi
V1038,Brasil,80,F,Río Amazonas,Iquitos,2025-07-11,11,1112.59,Auto
V1039,Perú,46,F,Lago Titicaca,Puno,2025-03-02,4,601.69,Auto
V1040,España,21,M,Valle Sagrado,Cusco,2025-02-06,2,4829.12,Avión
V1041,Brasil,22,F,Taquile,Puno,2025-02-25,5,4274.56,Bus
V1042,Perú,40,M,Plaza de Armas,Arequipa,2025-02-08,2,4824.27,Mototaxi
V1043,Chile,67,M,Islas Flotantes Uros,Puno,2025-07-26,6,2754.66,
V1044,México,54,F,Monasterio de Santa Catalina,Arequipa,2025-04-02,1,2364.88,Mototaxi
V1045,NA,18,F,Lago Titicaca,Puno,2025-06-19,10,3173.69,Avión
V1046,Chile,29,Otro,Malecón Tarapacá,Iquitos,2025-02-19,,,
V1047,NA,79,M,Taquile,Puno,2025-09-20,11,4732.93,Auto
V1048,España,31,M,Río Amazonas,Iquitos,2025-05-24,,,
V1049,México,46,M,Cañón del Colca,Arequipa,2025-09-20,12,4081.56,
V1050,NA,26,M,Reserva Nacional Pacaya Samiria,Iquitos,2025-06-29,14,477.23,Avión
V1051,Colombia,25,M,Taquile,Puno,2025-02-05,10,4991.66,
V1052,Perú,43,F,Río Amazonas,Iquitos,2025-07-26,3,1312.69,Bus
V1053,Estados Unidos,33,F,Reserva Nacional Pacaya Samiria,Iquitos,2025-03-31,2,4741.27,Bus
V1054,Estados Unidos,49,F,Monasterio de Santa Catalina,Arequipa,2025-02-13,6,3623.38,Bus
V1055,Brasil,22,M,Malecón Tarapacá,Iquitos,2025-04-23,4,283.43,Avión
V1056,Perú,31,M,Malecón Tarapacá,Iquitos,2025-05-28,8,214.64,
V1057,México,30,M,Taquile,Puno,2025-06-30,3,712.03,Avión
V1058,México,68,Otro,Plaza de Armas,Arequipa,2025-06-27,11,4656.18,Tren
V1059,Perú,68,M,Machu Picchu,Cusco,2025-08-22,13,3039.63,Bus
V1060,Colombia,76,M,Barranco,Lima,2025-07-31,7,3005.71,Avión
V1061,Chile,31,M,Plaza de Armas,Arequipa,2025-01-03,11,4500.78,Mototaxi
V1062,Colombia,73,F,Monasterio de Santa Catalina,Arequipa,2025-04-24,8,244.19,NA
V1063,España,15,F,Cañón del Colca,Arequipa,2025-07-28,8,3221.81,Auto
V1064,Perú,41,M,Valle Sagrado,Cusco,2025-08-06,10,1369.4,Tren
V1065,Estados Unidos,,Otro,Lago Titicaca,Puno,2025-07-09,4,2324.27,Avión
V1066,Perú,74,F,Reserva Nacional Pacaya Samiria,Iquitos,2025-08-26,13,212.57,NA
V1067,NA,48,Otro,Huaca Pucllana,Lima,2025-02-08,11,377.06,Avión
V1068,Brasil,35,F,Taquile,Puno,2025-09-25,4,2300.22,
V1069,NA,60,M,Taquile,Puno,2025-06-22,9,2302.0,Bus
V1070,España,80,F,Cañón del Colca,Arequipa,2025-07-27,,,Bus
V1071,México,55,F,Barranco,Lima,2025-09-09,10,2546.79,Bus
V1072,Estados Unidos,24,Otro,Taquile,Puno,2025-01-29,14,2068.53,Bus
V1073,España,24,M,Río Amazonas,Iquitos,2025-08-10,5,3953.88,
V1074,Brasil,53,F,Huaca Pucllana,Lima,2025-01-11,7,2556.1,Avión
V1075,Argentina,21,M,Taquile,Puno,2025-09-14,10,3354.93,Tren
V1076,Argentina,29,M,Lago Titicaca,Puno,2025-02-14,5,4917.51,Auto
V1077,México,46,M,Parque de la Reserva,Lima,2025-06-05,6,4525.66,Mototaxi
V1078,España,31,F,Parque de la Reserva,Lima,2025-08-20,11,257.54,Mototaxi
V1079,Argentina,38,Otro,Lago Titicaca,Puno,2025-01-31,1,1339.67,Auto
V1080,Chile,42,Otro,Malecón Tarapacá,Iquitos,2025-07-30,11,3738.35,Tren
V1081,Chile,38,Otro,Taquile,Puno,2025-08-06,2,410.3,NA
V1082,México,37,Otro,Huaca Pucllana,Lima,2025-06-30,3,3549.03,Auto
V1083,Argentina,27,F,Plaza de Armas,Arequipa,2025-09-27,11,4458.13,Mototaxi
V1084,Colombia,33,Otro,Valle Sagrado,Cusco,2025-03-20,6,3380.36,Tren
V1085,NA,41,Otro,Monasterio de Santa Catalina,Arequipa,2025-07-26,1,3439.95,NA
V1086,Brasil,67,Otro,Barranco,Lima,2025-09-30,14,2464.43,Auto
V1087,Argentina,71,F,Machu Picchu,Cusco,2025-07-27,,,Tren
V1088,Perú,15,M,Valle Sagrado,Cusco,2025-02-27,9,4874.14,Avión
V1089,Estados Unidos,23,F,Sacsayhuamán,Cusco,2025-01-31,9,812.41,Auto
V1090,Chile,56,Otro,Monasterio de Santa Catalina,Arequipa,2025-07-06,11,266.82,Auto
V1091,Brasil,27,Otro,Río Amazonas,Iquitos,2025-04-08,6,271.63,
V1092,México,59,M,Barranco,Lima,2025-01-23,6,1657.85,Bus
V1093,Estados Unidos,40,F,Huaca Pucllana,Lima,2025-06-09,,,
V1094,España,39,Otro,Cañón del Colca,Arequipa,2025-03-07,11,3124.31,Auto
V1095,NA,31,M,Valle Sagrado,Cusco,2025-01-19,9,4960.86,Tren
V1096,Brasil,25,Otro,Plaza de Armas,Arequipa,2025-07-04,5,704.01,Mototaxi
V1097,Brasil,20,M,Cañón del Colca,Arequipa,2025-09-25,10,1977.12,Bus
V1098,Chile,56,Otro,Reserva Nacional Pacaya Samiria,Iquitos,2025-06-03,1,4269.75,NA
V1099,Argentina,34,M,Río Amazonas,Iquitos,2025-09-20,10,4319.4,Auto
V1100,Perú,32,Otro,Islas Flotantes Uros,Puno,2025-07-31,1,3525.44,
V1101,México,60,F,Valle Sagrado,Cusco,2025-03-27,2,3344.29,
V1102,Perú,78,Otro,Lago Titicaca,Puno,2025-01-13,12,649.75,NA
V1103,México,62,M,Islas Flotantes Uros,Puno,2025-04-07,1,3079.76,NA
V1104,Colombia,78,F,Malecón Tarapacá,Iquitos,2025-09-10,2,4714.1,
V1105,NA,46,Otro,Plaza de Armas,Arequipa,2025-03-02,7,1163.25,Bus
V1106,Argentina,77,M,Río Amazonas,Iquitos,2025-05-14,2,983.35,Auto
V1107,Chile,48,F,Valle Sagrado,Cusco,2025-02-08,1,3229.52,Auto
V1108,México,55,M,Malecón Tarapacá,Iquitos,2025-03-07,2,4264.76,
V1109,Brasil,27,Otro,Monasterio de Santa Catalina,Arequipa,2025-03-04,7,2169.68,NA
V1110,NA,53,M,Reserva Nacional Pacaya Samiria,Iquitos,2025-05-28,6,4036.13,NA
V1111,Perú,66,Otro,Malecón Tarapacá,Iquitos,2025-02-22,2,3254.78,NA
V1112,Perú,80,F,Malecón Tarapacá,Iquitos,2025-04-04,3,3217.32,Auto
V1113,Argentina,43,F,Islas Flotantes Uros,Puno,2025-01-05,14,2658.26,NA
V1114,Chile,64,M,Río Amazonas,Iquitos,2025-08-16,7,3688.14,Mototaxi
V1115,Argentina,67,Otro,Malecón Tarapacá,Iquitos,2025-06-22,7,1371.38,Tren
V1116,Brasil,75,F,Parque de la Reserva,Lima,2025-05-31,2,2562.92,Mototaxi
V1117,Colombia,33,Otro,Huaca Pucllana,Lima,2025-04-17,8,4644.8,Mototaxi
V1118,Perú,50,Otro,Río Amazonas,Iquitos,2025-07-21,8,2763.53,Bus
V1119,Perú,45,M,Taquile,Puno,2025-07-05,9,3557.48,Avión
V1120,Chile,40,Otro,Plaza de Armas,Arequipa,2025-09-01,4,1598.67,Mototaxi
V1121,Argentina,,M,Malecón Tarapacá,Iquitos,2025-09-28,11,2758.64,NA
V1122,Brasil,26,M,Malecón Tarapacá,Iquitos,2025-07-13,4,2485.99,
V1123,Argentina,31,M,Sacsayhuamán,Cusco,2025-09-25,6,1287.59,NA
V1124,México,35,M,Valle Sagrado,Cusco,2025-09-08,13,4462.09,Bus
V1125,Argentina,25,M,Monasterio de Santa Catalina,Arequipa,2025-02-25,,,NA
V1126,Colombia,21,M,Plaza de Armas,Arequipa,2025-06-18,5,2971.92,Bus
V1127,Brasil,59,Otro,Cañón del Colca,Arequipa,2025-01-30,4,4251.31,Auto
V1128,Estados Unidos,61,M,Huaca Pucllana,Lima,2025-02-10,8,4854.09,Tren
V1129,México,25,M,Sacsayhuamán,Cusco,2025-08-14,13,2159.43,Tren
V1130,Perú,40,M,Machu Picchu,Cusco,2025-05-05,6,2673.88,NA
V1131,España,61,Otro,Parque de la Reserva,Lima,2025-04-27,,,Avión
V1132,Estados Unidos,,M,Islas Flotantes Uros,Puno,2025-03-03,2,3890.5,
V1133,Argentina,20,Otro,Río Amazonas,Iquitos,2025-09-10,8,3739.89,NA
V1134,Estados Unidos,49,M,Plaza de Armas,Arequipa,2025-04-07,3,4809.48,Auto
V1135,Chile,55,Otro,Plaza de Armas,Arequipa,2025-02-24,7,1186.91,NA
V1136,Perú,19,F,Plaza de Armas,Arequipa,2025-06-10,4,4871.53,NA
V1137,México,64,Otro,Islas Flotantes Uros,Puno,2025-01-07,3,405.58,Bus
V1138,Perú,25,F,Reserva Nacional Pacaya Samiria,Iquitos,2025-03-05,8,207.26,Avión
V1139,Argentina,61,M,Taquile,Puno,2025-05-12,14,1688.33,Tren
V1140,Chile,59,M,Cañón del Colca,Arequipa,2025-09-09,,,Mototaxi
V1141,Estados Unidos,41,Otro,Islas Flotantes Uros,Puno,2025-09-09,8,4019.7,Mototaxi
V1142,NA,27,M,Taquile,Puno,2025-02-18,1,1370.25,Mototaxi
V1143,Argentina,56,F,Parque de la Reserva,Lima,2025-01-23,10,1577.08,Avión
V1144,España,26,M,Río Amazonas,Iquitos,2025-06-16,8,3358.91,Mototaxi
V1145,Perú,18,Otro,Taquile,Puno,2025-06-25,2,2021.58,Avión
V1146,Estados Unidos,21,Otro,Taquile,Puno,2025-07-10,4,3808.16,NA
V1147,Brasil,64,Otro,Río Amazonas,Iquitos,2025-09-26,4,3149.46,Tren
V1148,Argentina,64,M,Cañón del Colca,Arequipa,2025-08-16,3,2048.34,Avión
V1149,España,47,Otro,Lago Titicaca,Puno,2025-07-18,11,2467.05,Tren
V1150,Estados Unidos,80,F,Malecón Tarapacá,Iquitos,2025-04-27,2,2263.86,Auto
V1151,Chile,59,M,Valle Sagrado,Cusco,2025-09-29,1,2082.94,Avión
V1152,Colombia,28,M,Sacsayhuamán,Cusco,2025-03-02,13,4961.49,NA
V1153,España,72,M,Islas Flotantes Uros,Puno,2025-04-06,13,3166.33,Avión
V1154,NA,34,F,Monasterio de Santa Catalina,Arequipa,2025-03-23,1,731.32,Auto
V1155,México,78,Otro,Barranco,Lima,2025-05-22,4,2829.5,Tren
V1156,NA,68,F,Taquile,Puno,2025-04-26,13,4237.05,Mototaxi
V1157,Colombia,68,F,Reserva Nacional Pacaya Samiria,Iquitos,2025-02-13,12,1399.57,Tren
V1158,Estados Unidos,16,M,Cañón del Colca,Arequipa,2025-02-07,14,2114.17,Avión
V1159,Colombia,47,Otro,Barranco,Lima,2025-08-24,8,3611.61,Tren
V1160,Colombia,44,Otro,Sacsayhuamán,Cusco,2025-03-16,3,2505.88,NA
V1161,NA,57,M,Taquile,Puno,2025-06-07,1,571.64,NA
V1162,NA,46,F,Malecón Tarapacá,Iquitos,2025-07-12,11,263.0,Mototaxi
V1163,Chile,78,F,Parque de la Reserva,Lima,2025-09-22,11,3608.99,Tren
V1164,Argentina,,Otro,Taquile,Puno,2025-04-18,5,2265.75,Mototaxi
V1165,Chile,38,M,Barranco,Lima,2025-04-07,3,3303.37,Bus
V1166,Colombia,54,M,Taquile,Puno,2025-07-21,6,3534.08,Bus
V1167,Estados Unidos,32,Otro,Reserva Nacional Pacaya Samiria,Iquitos,2025-05-11,7,1084.19,Auto
V1168,Perú,66,Otro,Sacsayhuamán,Cusco,2025-02-04,2,4039.84,
V1169,Estados Unidos,76,M,Taquile,Puno,2025-04-22,4,2189.77,
V1170,Perú,72,F,Lago Titicaca,Puno,2025-08-25,9,2872.16,Tren
V1171,Brasil,69,M,Machu Picchu,Cusco,2025-08-18,9,1665.83,Avión
V1172,Brasil,26,Otro,Islas Flotantes Uros,Puno,2025-05-21,8,4732.0,
V1173,Argentina,52,M,Valle Sagrado,Cusco,2025-03-03,8,3325.37,
V1174,Brasil,26,F,Taquile,Puno,2025-02-10,2,2617.76,Bus
V1175,NA,42,M,Reserva Nacional Pacaya Samiria,Iquitos,2025-09-06,1,2124.67,Bus
V1176,Colombia,62,F,Huaca Pucllana,Lima,2025-06-30,5,532.49,Mototaxi
V1177,Brasil,65,Otro,Huaca Pucllana,Lima,2025-03-10,3,2903.85,Tren
V1178,Perú,54,F,Islas Flotantes Uros,Puno,2025-01-11,13,2422.04,Bus
V1179,NA,57,Otro,Machu Picchu,Cusco,2025-04-21,13,2334.68,Mototaxi
V1180,Argentina,63,Otro,Huaca Pucllana,Lima,2025-03-11,12,541.91,NA
V1181,Perú,54,F,Cañón del Colca,Arequipa,2025-08-03,4,3456.76,NA
V1182,México,17,Otro,Machu Picchu,Cusco,2025-07-07,9,2505.48,NA
V1183,España,17,M,Valle Sagrado,Cusco,2025-09-04,9,1855.9,NA
V1184,Colombia,73,M,Sacsayhuamán,Cusco,2025-08-04,9,3739.25,Tren
V1185,México,53,F,Huaca Pucllana,Lima,2025-09-15,12,3440.4,
V1186,España,60,M,Barranco,Lima,2025-07-14,1,611.29,
V1187,España,32,M,Parque de la Reserva,Lima,2025-06-02,10,2361.83,Tren
V1188,México,61,Otro,Sacsayhuamán,Cusco,2025-04-08,10,1480.53,Bus
V1189,Chile,77,F,Sacsayhuamán,Cusco,2025-02-17,5,3938.76,Tren
V1190,Chile,19,Otro,Parque de la Reserva,Lima,2025-05-29,6,472.19,Mototaxi
V1191,Argentina,63,M,Islas Flotantes Uros,Puno,2025-01-15,7,2408.99,Auto
V1192,Chile,77,F,Río Amazonas,Iquitos,2025-04-07,1,3679.45,Avión
V1193,Colombia,18,F,Plaza de Armas,Arequipa,2025-04-16,5,4718.36,
V1194,Brasil,28,M,Sacsayhuamán,Cusco,2025-02-06,5,4183.84,Auto
V1195,Perú,32,Otro,Taquile,Puno,2025-03-11,9,3648.73,NA
V1196,Perú,30,F,Río Amazonas,Iquitos,2025-05-01,3,2045.52,
V1197,Chile,61,M,Sacsayhuamán,Cusco,2025-03-12,,,Auto
V1198,Chile,48,Otro,Taquile,Puno,2025-01-14,12,4043.53,Tren
V1199,NA,51,Otro,Machu Picchu,Cusco,2025-04-28,6,787.45,Avión
V1200,NA,71,F,Taquile,Puno,2025-02-05,,,Mototaxi
V1201,Argentina,21,Otro,Machu Picchu,Cusco,2025-04-28,12,1758.45,Avión
V1202,Argentina,,F,Barranco,Lima,2025-06-07,7,2647.61,Auto
V1203,México,16,M,Plaza de Armas,Arequipa,2025-05-31,12,4484.63,Bus
V1204,NA,53,Otro,Cañón del Colca,Arequipa,2025-02-16,12,2976.65,NA
V1205,México,55,M,Plaza de Armas,Arequipa,2025-05-04,11,515.13,Mototaxi
V1206,Brasil,24,M,Parque de la Reserva,Lima,2025-02-18,3,2324.95,Auto
V1207,Chile,30,F,Cañón del Colca,Arequipa,2025-03-13,2,2004.05,NA
V1208,Estados Unidos,38,M,Río Amazonas,Iquitos,2025-07-28,10,547.96,Auto
V1209,Perú,63,F,Lago Titicaca,Puno,2025-05-22,3,727.84,NA
V1210,Estados Unidos,40,Otro,Reserva Nacional Pacaya Samiria,Iquitos,2025-09-12,13,518.09,Mototaxi
V1211,NA,59,Otro,Huaca Pucllana,Lima,2025-08-16,2,2297.38,Tren
V1212,Brasil,22,M,Parque de la Reserva,Lima,2025-07-12,10,4912.41,Avión
V1213,México,38,M,Islas Flotantes Uros,Puno,2025-01-15,6,4896.57,Mototaxi
V1214,Estados Unidos,15,Otro,Islas Flotantes Uros,Puno,2025-02-27,6,1845.84,Avión
V1215,Perú,31,Otro,Plaza de Armas,Arequipa,2025-08-20,2,4776.58,
V1216,España,40,M,Barranco,Lima,2025-06-15,11,3685.23,Auto
V1217,España,56,F,Valle Sagrado,Cusco,2025-04-18,1,3121.2,NA
V1218,Argentina,23,Otro,Barranco,Lima,2025-08-25,1,360.9,
V1219,NA,31,Otro,Sacsayhuamán,Cusco,2025-02-08,3,3838.88,
V1220,Perú,28,F,Islas Flotantes Uros,Puno,2025-05-12,4,2624.82,NA
V1221,España,75,M,Parque de la Reserva,Lima,2025-02-12,3,2564.2,
V1222,NA,53,F,Sacsayhuamán,Cusco,2025-02-12,13,3333.41,Auto
V1223,Argentina,32,F,Lago Titicaca,Puno,2025-03-14,10,713.97,
V1224,NA,23,M,Reserva Nacional Pacaya Samiria,Iquitos,2025-07-22,2,2012.88,Bus
V1225,Chile,57,F,Monasterio de Santa Catalina,Arequipa,2025-04-26,,,Avión
V1226,Colombia,60,F,Malecón Tarapacá,Iquitos,2025-06-07,1,2918.34,Avión
V1227,Perú,52,Otro,Reserva Nacional Pacaya Samiria,Iquitos,2025-03-10,3,3519.5,Avión
V1228,Perú,17,M,Sacsayhuamán,Cusco,2025-03-16,8,4710.46,
V1229,Brasil,70,Otro,Parque de la Reserva,Lima,2025-06-29,7,3605.74,
V1230,México,60,M,Cañón del Colca,Arequipa,2025-07-04,3,3051.8,Auto
V1231,Argentina,42,Otro,Monasterio de Santa Catalina,Arequipa,2025-06-15,3,849.26,Avión
V1232,Chile,34,Otro,Barranco,Lima,2025-06-12,6,2875.49,Mototaxi
V1233,Brasil,73,Otro,Machu Picchu,Cusco,2025-09-30,6,702.91,Bus
V1234,Argentina,29,F,Monasterio de Santa Catalina,Arequipa,2025-04-17,12,1421.95,Mototaxi
V1235,NA,53,Otro,Río Amazonas,Iquitos,2025-01-20,7,3821.85,
V1236,NA,41,F,Parque de la Reserva,Lima,2025-09-08,4,1879.21,Tren
V1237,Perú,22,Otro,Malecón Tarapacá,Iquitos,2025-08-11,,,Auto
V1238,NA,71,Otro,Monasterio de Santa Catalina,Arequipa,2025-09-15,5,3928.93,Bus
V1239,España,29,Otro,Cañón del Colca,Arequipa,2025-05-05,10,1601.96,Bus
V1240,Chile,73,F,Machu Picchu,Cusco,2025-04-22,7,3769.91,NA
V1241,NA,55,F,Parque de la Reserva,Lima,2025-09-11,4,3919.82,Bus
V1242,NA,46,M,Machu Picchu,Cusco,2025-05-03,9,2214.54,Tren
V1243,Argentina,70,F,Río Amazonas,Iquitos,2025-05-07,5,3987.41,Bus
V1244,Chile,49,F,Parque de la Reserva,Lima,2025-05-27,,,
V1245,Perú,22,Otro,Reserva Nacional Pacaya Samiria,Iquitos,2025-05-02,14,2343.82,Avión
V1246,Brasil,50,Otro,Taquile,Puno,2025-06-04,9,1972.35,Auto
V1247,Colombia,73,F,Lago Titicaca,Puno,2025-09-22,14,4484.49,Tren
V1248,España,79,Otro,Valle Sagrado,Cusco,2025-03-28,11,3245.73,Mototaxi
V1249,Colombia,45,M,Huaca Pucllana,Lima,2025-03-15,7,4007.31,Auto
V1250,Perú,75,Otro,Malecón Tarapacá,Iquitos,2025-08-11,6,244.0,NA
V1251,Chile,48,M,Barranco,Lima,2025-08-09,4,1309.16,Auto
V1252,Chile,57,F,Sacsayhuamán,Cusco,2025-01-06,9,3161.78,
V1253,Estados Unidos,56,F,Lago Titicaca,Puno,2025-07-14,,,Mototaxi
V1254,Estados Unidos,57,M,Reserva Nacional Pacaya Samiria,Iquitos,2025-01-21,4,3401.96,Bus
V1255,Chile,30,M,Lago Titicaca,Puno,2025-08-02,2,4582.13,Tren
V1256,Brasil,39,M,Malecón Tarapacá,Iquitos,2025-08-22,2,2940.97,Tren
V1257,NA,,F,Lago Titicaca,Puno,2025-01-03,12,3204.65,Tren
V1258,México,37,M,Sacsayhuamán,Cusco,2025-07-19,12,2623.27,Avión
V1259,España,63,M,Parque de la Reserva,Lima,2025-03-12,1,2557.9,Tren
V1260,Perú,60,F,Cañón del Colca,Arequipa,2025-02-10,13,4154.75,Mototaxi
V1261,Brasil,78,F,Islas Flotantes Uros,Puno,2025-09-30,7,2768.97,Mototaxi
V1262,México,70,Otro,Sacsayhuamán,Cusco,2025-04-16,10,3615.69,Avión
V1263,Estados Unidos,29,M,Taquile,Puno,2025-09-01,9,4021.9,Bus
V1264,Argentina,18,F,Reserva Nacional Pacaya Samiria,Iquitos,2025-01-26,12,4474.97,Avión
V1265,Chile,55,F,Islas Flotantes Uros,Puno,2025-02-28,6,3489.33,Mototaxi
V1266,Argentina,39,M,Malecón Tarapacá,Iquitos,2025-02-15,13,3176.65,NA
V1267,España,32,Otro,Sacsayhuamán,Cusco,2025-04-29,2,4687.75,Bus
V1268,México,23,Otro,Plaza de Armas,Arequipa,2025-09-23,5,1034.92,Bus
V1269,NA,27,M,Lago Titicaca,Puno,2025-01-07,,,NA
V1270,Brasil,32,Otro,Sacsayhuamán,Cusco,2025-07-20,7,1206.35,NA
V1271,Perú,68,F,Sacsayhuamán,Cusco,2025-06-06,5,3136.29,
V1272,NA,23,M,Malecón Tarapacá,Iquitos,2025-02-01,13,3224.17,
V1273,Colombia,49,M,Malecón Tarapacá,Iquitos,2025-09-03,10,1216.5,
V1274,España,38,F,Huaca Pucllana,Lima,2025-08-12,13,2856.72,NA
V1275,Brasil,41,Otro,Plaza de Armas,Arequipa,2025-01-17,5,4847.84,Avión
V1276,Argentina,38,F,Taquile,Puno,2025-03-15,6,4352.05,
V1277,Perú,54,M,Malecón Tarapacá,Iquitos,2025-05-21,10,3542.05,Bus
V1278,México,76,F,Monasterio de Santa Catalina,Arequipa,2025-06-27,14,3475.1,Tren
V1279,Chile,18,Otro,Plaza de Armas,Arequipa,2025-03-07,13,3502.53,Avión
V1280,España,73,Otro,Barranco,Lima,2025-02-24,2,4168.58,Auto
V1281,Chile,39,Otro,Monasterio de Santa Catalina,Arequipa,2025-07-24,6,4837.93,Bus
V1282,Chile,75,Otro,Cañón del Colca,Arequipa,2025-07-23,3,3880.76,
V1283,Chile,29,Otro,Sacsayhuamán,Cusco,2025-07-15,3,865.81,Bus
V1284,Perú,41,M,Lago Titicaca,Puno,2025-05-07,3,604.36,Bus
V1285,México,66,M,Río Amazonas,Iquitos,2025-09-12,5,483.9,Avión
V1286,Brasil,43,M,Barranco,Lima,2025-02-04,13,4695.24,Mototaxi
V1287,Brasil,17,F,Cañón del Colca,Arequipa,2025-01-05,6,4426.36,Mototaxi
V1288,Colombia,67,Otro,Malecón Tarapacá,Iquitos,2025-07-24,6,1993.1,Mototaxi
V1289,España,68,F,Monasterio de Santa Catalina,Arequipa,2025-08-23,3,4770.64,Auto
V1290,Chile,32,F,Sacsayhuamán,Cusco,2025-08-22,7,3205.54,
V1291,España,76,Otro,Taquile,Puno,2025-08-24,3,4456.79,Mototaxi
V1292,Colombia,73,Otro,Barranco,Lima,2025-07-21,13,3119.02,Mototaxi
V1293,Argentina,54,M,Machu Picchu,Cusco,2025-02-14,10,3168.86,Tren
V1294,Perú,73,M,Sacsayhuamán,Cusco,2025-08-17,6,2897.17,Avión
